"ID","questnum","statecode","lgacode","distrcode","facname","address","intname","fistintdat","firststime","firstetime","firstintl","firstincom","secintdate","secstime","secetime","secintl","secincom","reason","supname","surcomdate","surinitial","dataentdat","datainitia","entname","firentdate","firseccomp","secentdate","secseccomp","Notes","head","designat","desigoth","nummedfac","nummeddut","numchofac","numchodut","numnurfsc","numnurdut","nummidfac","nummiddut","numschefac","numschedut","numjchefac","numjchedut","numenvifac","numenvidut","numlabfac","numlabdut","numpharfac","numphardut","nummerefac","nummeredut","numdenfac","numdendut","numothfac","numothdut","numhltfac","numhltdut","numvacfac","numvacdut","staffjoine","staffretir","transferre","dismissed","leave","buildfe","buildst","buildlga","builddo","buildddc","buildvdc","buildoth","budontknow","patientbed","mainsource","sourcetank","electricit","laboratory","transport","telephone","headquart","walkto","referral","longdoes","vehicle","hourswalk","phcclinic","publicsec","smallpriva","privatesec","under5","adultcons","antenatal","postnatal","familyplan","stistdser","dentistry","bcgimmu","measlesimm","servtt","servinpat","servmal","servlabtes","servblotes","charinpat","nainp","charmala","namlt","charlabblo","nalbt","charoutpat","naopm","receipt","facwork","ifnowhy","genfown","genprivown","gengood","genadequat","gaugfown","gaugpriown","gaugood","gaugadeqat","childfown","childpriow","childgood","childadequ","microfown","micropriow","microgood","microadequ","septfown","septpriown","septgood","septadequ","sterifown","steripriow","sterigood","steriadequ","malfown","malpriown","malgood","maladequa","urinfown","urinpriown","uringood","urinadequa","chlofown","chlopriown","chloinadeq","parafown","parapriown","parainadeq","antifown","antipriown","antiinadeq","orsfown","orspriown","orsinadeq","mulfown","mulpriown","mulinadeq","bcgfown","bcgpriown","bcginadeq","meafown","meapriown","meainadeq","condfown","condpriown","condinadeq","nonfeechar","standpri","exemppol","dispay","tuberpay","onchocepay","elderpay","poorpay","importpay","payothersp","regispaid","nareg","treatpaid","natrt","regestimay","treaestmay","namay","regestiapr","treestapr","naaprl","regestimar","treestmar","namarc","registfee","nafees","drugfee","nadrugs","othtrefee","naotrt","supldrugs","suplother","suplequp","suplmaint","suplbuild","suplstaff","devcommitt","workfac","commitnumn","womnumb","commitmeet","headattend","disciplrec","provdrug","fixedprice","fixeduser","reqvaccine","carrrepair","provfuel","repairequp","newinvest","resadmin","resperson","visfactrea","checkreg","checkstock","checkrecei","checkproto","adminisue","staffmeet","checkequip","chotherspe","phcmcvisfa","phcmcregis","phcmccards","phcmcrecei","phcmcmed","phcmcadmin","phcmcmeet","phcmcequip","phcmcother","facopenclo","undertake","acquire","available","medicalsup","charges","chargetrt","consultat","disciplina","transfer","facilitycl","leaking","broken","cracked","patientuse","sterilize","n614other","vaccines","fridge","forregistr","fordrugs","keepmonthl","forwarded","lastmonth","anatalmay","anatalapr","anatalmar","famplmay","famplapr","famplmar","inpatmay","inpatapr","inpatmar","bcgimmmay","bcgimmapr","bcgimmmar","outpatmay","outpatapr","outpatmar","hedumay","heduapr","hedumar","hvismay","hvisapr","hvismar","bothdelive","stillbirth"
1080110,10,1,8,"KIRI DISTRICT",1,"AKUTUPA,KABBA/BUNU LGA","DR BENJAMIN J.A.",1900-07-01,11.55,12.35,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-07-01,"OS",1900-07-01,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,6,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,2,2,0,6,"",2,2,1,2,88,40,88,18,2.3,1,3,0,1,0,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,150,1.79769313486232e+308,2,1,"",2,2,9,9,2,2,9,9,1,2,1,1,2,2,9,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,7,1,1,1,1,2,0,1.79769313486232e+308,0,1.79769313486232e+308,150,480,1.79769313486232e+308,200,600,1.79769313486232e+308,150,450,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,4,4,9,9,6,9,2,2,9,3,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,1,"2",1,1,1,1,1,1,1,1,"2",3,3,3,3,3,3,3,3,3,3,3,2,1,1,2,4,"",3,3,2,2,1,1,1,6,7,5,10,9,6,999,999,999,17,20,15,34,37,26,2,2,2,7,9,6,4,0
1081111,11,1,8,"BUNNU DISTRICT",11,"ILLAH","OLOWOYO ISINMIOLA Y.",1900-07-16,11.4,12.15,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",,"",,"","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,5,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,9,9,1,3,"",2,2,2,2,65,5.1,30,2.3,0.45,1,2,0,0,0,1,1,1,1,2,2,2,1,1,1,1,1,2,2,100,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,150,1.79769313486232e+308,2,1,"",2,2,9,9,2,1,1,1,1,2,1,1,2,2,9,9,2,1,1.79769313486232e+308,1,1,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,7,7,1,1,1,9,10,1.79769313486232e+308,10,1.79769313486232e+308,0,600,1.79769313486232e+308,0,800,1.79769313486232e+308,0,1300,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,4,5,4,4,6,4,2,1,5,2,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,"9",1,1,1,1,1,1,1,1,"9",3,3,3,3,3,3,5,3,3,3,3,2,2,2,2,4,"",3,3,2,2,1,1,1,2,2,1,999,999,999,1,1,1,999,8,10,20,28,30,4,4,4,4,4,4,8,1
1022001,1,1,2,"SHITE",20,"","OYEWOLE OYEDIRAN",1900-06-19,1.01,1.42,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-19,"OS",1900-06-19,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,5,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,9,9,1,6,"",2,2,2,2,40,777,50,777,777,2,0,0,0,0,1,1,1,2,1,1,1,1,1,1,1,1,2,2,500,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,100,1.79769313486232e+308,1,1,"",2,9,9,9,1,9,1,2,2,9,1,2,1,9,1,2,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,9,1,2,9,1,2,9,1,2,9,1,2,9,1,2,2,9,1,2,9,1,2,9,1,2,1,1,1,1,2,1,1,1,9,0,1.79769313486232e+308,0,1.79769313486232e+308,120,2000,1.79769313486232e+308,150,550,1.79769313486232e+308,200,600,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,7,7,4,6,6,4,2,1,12,3,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,"9",1,1,1,1,1,1,1,1,"9",5,4,4,5,5,5,5,4,4,3,2,1,1,2,2,6,"",5,3,2,2,2,1.79769313486232e+308,1.79769313486232e+308,2,3,1,999,999,999,2,1,1,999,999,999,5,6,4,2,3,4,2,3,2,2,0
1021902,2,1,2,"",19,"ODUGBO","OLOWOYO ISINMIOLA Y.",1900-06-17,1.55,2.21,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-17,"OS",1900-06-17,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,5,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,2,3,"",2,2,1,2,10,5,100,48,3,2,0,0,0,0,1,1,1,1,2,2,2,1,1,1,2,1,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,100,1.79769313486232e+308,2,1,"",2,1,1,1,1,9,1,1,1,2,1,1,2,2,2,2,1,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,1,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,9,1,1,9,1,1,9,1,2,2,2,1,1,1,1,1,1,9,10,1.79769313486232e+308,10,1.79769313486232e+308,99999,99999,1.79769313486232e+308,99999,300,1.79769313486232e+308,99999,400,1.79769313486232e+308,1.79769313486232e+308,99,1,1.79769313486232e+308,1,1.79769313486232e+308,5,5,9,8,8,4,1,1,10,2,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1,1,1,1,1,1,1,1,"9",3,3,3,5,3,5,5,3,3,3,2,1,1,1,2,4,"",3,3,2,2,1,1,2,999,8,6,999,999,999,999,999,999,999,999,999,999,11,5,999,4,4,999,4,4,0,0
1021803,3,1,2,"AKUBA II",18,"PHC OKETE","DR OSOWOLE",1900-06-19,5.25,5.5,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-19,"OS",1900-06-19,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,12,"CHIEF COMM. HLTH. ASST.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,2,6,"",2,2,2,2,42,777,10,777,0.45,2,0,0,0,0,1,1,1,1,2,2,2,1,1,2,1,1,2,2,50,1.79769313486232e+308,99999,1.79769313486232e+308,99999,1.79769313486232e+308,50,1.79769313486232e+308,2,1,"",2,9,9,9,2,9,9,9,1,9,1,1,2,9,9,9,9,1,1.79769313486232e+308,1,9,1,1.79769313486232e+308,1,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,9,1,2,9,1,2,9,1,2,9,2,1,9,1,2,2,9,1,2,9,1,2,9,1,2,2,1,2,2,2,2,1,1,1,1,1.79769313486232e+308,1,1.79769313486232e+308,0,0,1.79769313486232e+308,0,0,1.79769313486232e+308,0,0,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,4,8,4,8,8,4,2,1,8,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,"9",3,1,2,2,1,1,2,1,"9",5,4,5,5,5,5,5,7,7,7,3,9,2,1,2,4,"",3,3,2,2,2,1.79769313486232e+308,1.79769313486232e+308,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,0,0
1021604,4,1,2,"AKUBA II WARD",16,"KPORO PHC AKUBA II","JOSHUA KON",1900-06-19,3.1,3.5,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-19,"OS",1900-06-19,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,6,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9,9,9,9,9,1,9,9,0,6,"",2,2,2,2,15,4,3,0.3,0.1,9,3,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,100,1.79769313486232e+308,2,1,"",2,2,9,2,2,2,9,2,1,2,1,2,2,2,9,2,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,7,7,1,1,1,9,1.79769313486232e+308,99,50,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,77,77,77,77,77,77,3,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",3,3,3,3,3,3,3,3,3,3,9,2,1,1,2,6,"",5,7,7,7,2,1.79769313486232e+308,1.79769313486232e+308,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,7777,7777
1021505,5,1,2,"AKUBA II",15,"ODENYI PHC","OYEWOLE OYEDIRAN",1900-06-17,3,3.29,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-17,"OS",1900-06-17,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,5,"",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,9,9,2,6,"",2,2,2,2,6,4,6,4,0.3,1,1,0,0,0,1,1,2,1,2,2,2,1,1,1,1,2,2,2,500,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,100,1.79769313486232e+308,2,2,"SHE IS ON MATERNITY LEAVE.",2,9,9,9,1,9,2,9,1,9,1,1,2,9,9,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,9,1.79769313486232e+308,9,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,9,20,1.79769313486232e+308,20,1.79769313486232e+308,0,0,1.79769313486232e+308,250,150,1.79769313486232e+308,200,200,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,1.79769313486232e+308,99,8,4,4,6,6,4,2,2,6,0,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,"9",1,1,1,2,1,1,2,1,"9",4,4,3,5,3,3,3,5,3,3,2,1,1,1,2,4,"",5,3,2,2,2,1.79769313486232e+308,1.79769313486232e+308,7777,999,999,7777,999,999,7777,999,999,7777,999,999,5,6,5,7777,2,2,7777,2,3,0,0
1021406,6,1,2,"MOZUM",14,"PHC OGBA","OGUNLEYE J.A.",1900-06-19,12.3,1,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-19,"OS",1900-06-19,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,5,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,1,6,"",2,2,1,2,3,1,3,11,0.3,1,2,1,3,0,1,1,1,1,2,1,2,2,2,1,1,1,2,2,60,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,80,1.79769313486232e+308,2,1,"",2,2,9,9,2,2,1,1,1,2,1,1,2,2,9,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,2,9,1,2,2,9,1,2,2,2,2,2,1,1,1,1,1,1,1,0,1.79769313486232e+308,0,1.79769313486232e+308,0,600,1.79769313486232e+308,0,1000,1.79769313486232e+308,0,800,1.79769313486232e+308,1.79769313486232e+308,99,1,1.79769313486232e+308,1,1.79769313486232e+308,6,6,6,6,6,4,2,1,6,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,1,1,1,1,"1",3,1,2,2,1,1,1,1,"1",3,4,4,4,4,5,5,4,3,3,3,2,2,2,2,4,"",5,9,2,2,1,1,2,9999,2,3,9999,9999,9999,2,1,9999,9999,9999,9999,9,6,8,9999,9999,9999,10,10,10,5,0
1021107,7,1,2,"KPATA",11,"PHC KPATA","OYEWOLE OYEDIRAN",1900-06-19,11.2,11.48,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-19,"OS",1900-06-19,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,6,"",0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,2,2,2,1,9,9,1,2,"",2,2,2,2,35,777,8,3,0.2,1,4,0,0,0,1,1,1,1,2,2,2,1,1,1,1,1,2,2,300,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,150,1.79769313486232e+308,2,2,"NON-PAYMENT OF SALARY.",2,9,9,9,9,1,1,1,1,9,1,2,2,9,9,9,9,1,1.79769313486232e+308,2,9,1,1.79769313486232e+308,2,9,2,1.79769313486232e+308,2,9,2,1.79769313486232e+308,2,9,1,2,9,1,2,9,1,2,9,1,2,9,1,2,9,2,1,9,2,1,9,1,2,2,2,2,1,1,7,1,1,1,9,0,1.79769313486232e+308,0,1.79769313486232e+308,300,750,1.79769313486232e+308,350,500,1.79769313486232e+308,99999,99999,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,7,7,4,7,6,4,2,1,6,1,2,9,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,1,1,2,"9",2,1,1,1,1,1,1,1,"9",1,4,3,5,3,5,5,5,5,3,1,1,2,1,2,4,"",5,7,2,2,1,1,2,3,3,3,999,999,999,999,1,999,999,999,999,4,5,999,3,3,3,6,12,20,1,0
1021008,8,1,2,"GBOLOKO WARD",10,"AKABE","DR M.J. ABDULLAHI",1900-06-20,10.2,10.45,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-20,"OS",1900-06-20,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,5,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,2,2,4,4,"",2,2,2,2,40,8,15,2.3,0.3,1,10,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,100,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,50,1.79769313486232e+308,2,1,"",2,2,9,9,2,1,1,2,2,2,9,9,2,2,9,9,2,1,1.79769313486232e+308,2,2,1,1.79769313486232e+308,2,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,1,9,0,1.79769313486232e+308,10,1.79769313486232e+308,0,200,1.79769313486232e+308,0,100,1.79769313486232e+308,0,0,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,4,4,4,4,4,4,2,1,8,0,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,"2",1,1,1,2,2,2,2,1,"9",3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,4,"",3,3,2,2,1,1,2,999,999,999,999,999,999,999,999,999,12,0,29,1,4,5,1,1,1,25,30,40,0,0
1020909,9,1,2,"EMI-ADAMA",9,"PHC AJIGIDO BASSA LGA","OGUNLEYE J.A.",1900-06-17,11.3,12.05,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-17,"OS",1900-06-17,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,2,"",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,2,6,"",2,2,2,2,24,24,5,3,0.3,1,4,1,1,0,1,1,1,1,1,2,2,1,1,1,1,1,2,2,500,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,100,1.79769313486232e+308,1,1,"",2,2,9,9,2,1,1,1,2,2,9,9,2,2,9,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,1,2,2,1,2,2,1,2,2,2,9,2,1,2,2,2,9,2,2,9,2,2,9,2,2,1,2,7,7,2,1,2,1,5,1.79769313486232e+308,5,1.79769313486232e+308,140,500,1.79769313486232e+308,100,400,1.79769313486232e+308,160,600,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,8,4,4,6,6,4,2,1,10,4,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,"1",1,1,1,1,1,1,1,1,"1",3,4,3,3,3,3,3,3,3,3,3,1,1,2,2,4,"",3,7,2,2,1,1,1,4,5,6,2,1,3,1,2,9999,9999,2,3,6,4,7,9999,9999,9999,4,5,6,15,0
1020810,10,1,2,"GBOLOKO HLT.DISTRICT",8,"EMI-ABAIDA VILLAGE","DR M.J. ABDULLAHI",1900-06-20,12,12.3,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-20,"OS",1900-06-20,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,5,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,2,2,6,"",2,2,2,2,35,12,8,1.3,0.15,1,7,1,1,0,1,1,1,1,1,2,2,1,1,1,1,1,2,2,400,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,120,1.79769313486232e+308,2,1,"",2,2,9,9,2,1,1,2,1,1,1,1,2,2,9,9,1,2,1.79769313486232e+308,2,1,2,1.79769313486232e+308,2,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,1,1,1,9,6,1.79769313486232e+308,10,1.79769313486232e+308,100,500,1.79769313486232e+308,80,400,1.79769313486232e+308,120,600,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,2,1.79769313486232e+308,4,4,4,4,6,4,2,1,8,4,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,"9",1,1,1,2,1,1,1,1,"9",3,4,3,3,3,3,3,3,3,3,2,1,1,1,2,4,"",3,3,2,2,1,1,1,999,999,999,999,999,999,999,999,999,3,2,1,10,6,8,5,6,8,10,15,8,3,0
1020711,11,1,2,"BASSANGE HTH DISTR.",7,"EMI-RONU COMMUNITIES","DR M.J. ABDULLAHI",1900-06-19,9.45,10.25,1,1,,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"DR OSOWOLE",1900-06-19,"OS",1900-06-19,"OS","AJAYI",,1.79769313486232e+308,,1.79769313486232e+308,"",1,5,"",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,9,9,1,6,"",2,2,2,2,7,3,7,3,0.3,9,10,2,2,0,1,1,1,1,1,1,2,1,1,1,1,1,2,2,400,1.79769313486232e+308,1.79769313486232e+308,99,1.79769313486232e+308,99,100,1.79769313486232e+308,2,1,"",2,2,9,9,1,2,1,1,1,2,1,1,2,2,9,9,1,2,1.79769313486232e+308,1,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,2,1.79769313486232e+308,9,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,1,1,1,9,0,1.79769313486232e+308,15,1.79769313486232e+308,20,300,1.79769313486232e+308,0,50,1.79769313486232e+308,40,500,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,1,1.79769313486232e+308,8,8,6,6,6,4,2,1,8,4,1,1,2,2,2,2,2,2,2,2,2,2,2,5,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,"",2,1,1,1,1,1,1,1,"9",3,3,3,3,3,5,5,3,3,3,1,1,1,1,2,5,"",5,3,2,2,1,1,1,999,999,999,999,999,999,0,1,0,999,999,999,5,0,4,2,3,1,50,40,55,1,0
